"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.16172053637426,1,31,15.6458476321208,"Protein localization to chromosome, telomeric region "," http://amigo.geneontology.org/amigo/term/GO:0070198"," TNKS2"
0.16172053637426,1,31,15.6458476321208,"Positive regulation of cell cycle G2/M phase transition "," http://amigo.geneontology.org/amigo/term/GO:1902751"," CCND1"
0.16172053637426,1,31,15.6458476321208,"Regulation of double-strand break repair via nonhomologous end joining "," http://amigo.geneontology.org/amigo/term/GO:2001032"," PRKDC"
0.162309705627445,5,1042,2.32735737330012,"Positive regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008284"," THPO  CCND1  HPGD  SCN5A  PRKDC"
0.164051887143238,3,443,3.284568464531,"Regulation of small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0062012"," EPHX2  PARP1  PDK1"
0.164424869949624,1,32,15.156914893617,"Metanephros morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0003338"," PKD2"
0.164424869949624,1,32,15.156914893617,"Response to iron ion "," http://amigo.geneontology.org/amigo/term/GO:0010039"," CCND1"
0.164424869949624,1,32,15.156914893617,"Embryonic forelimb morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0035115"," CACNA1C"
0.164424869949624,1,32,15.156914893617,"Aggrephagy "," http://amigo.geneontology.org/amigo/term/GO:0035973"," HTT"
0.164424869949624,2,199,4.87458569442959,"Regulation of insulin secretion "," http://amigo.geneontology.org/amigo/term/GO:0050796"," GLP1R  CACNA1C"
0.164424869949624,1,32,15.156914893617,"Positive regulation of cardiac muscle tissue growth "," http://amigo.geneontology.org/amigo/term/GO:0055023"," PIN1"
0.164424869949624,1,32,15.156914893617,"Cellular response to glucagon stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071377"," GLP1R"
0.164424869949624,1,32,15.156914893617,"Regulation of autophagy of mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:1903146"," HTT"
0.167742222419376,1,33,14.6976144422953,"Response to X-ray "," http://amigo.geneontology.org/amigo/term/GO:0010165"," CCND1"
0.167742222419376,1,33,14.6976144422953,"Peptidyl-glutamic acid modification "," http://amigo.geneontology.org/amigo/term/GO:0018200"," PARP1"
0.167742222419376,1,33,14.6976144422953,"Neuronal action potential "," http://amigo.geneontology.org/amigo/term/GO:0019228"," SCN5A"
0.167742222419376,1,33,14.6976144422953,"Negative regulation of potassium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0043267"," KCNE1"
0.167742222419376,1,33,14.6976144422953,"Regulation of SMAD protein signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0060390"," PARP1"
0.167742222419376,1,33,14.6976144422953,"Positive regulation of protein targeting to membrane "," http://amigo.geneontology.org/amigo/term/GO:0090314"," CDK5R1"
0.167742222419376,1,33,14.6976144422953,"Negative regulation of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:1905476"," KCNE1"
0.171221836503576,1,34,14.2653316645807,"Regulation of transcription involved in G1/S transition of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0000083"," CCNA1"
0.171221836503576,2,206,4.70894443296839,"Ribonucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009260"," PARP1  PDK1"
0.171221836503576,1,34,14.2653316645807,"Response to fluid shear stress "," http://amigo.geneontology.org/amigo/term/GO:0034405"," PKD2"
0.171221836503576,1,34,14.2653316645807,"Spleen development "," http://amigo.geneontology.org/amigo/term/GO:0048536"," PRKDC"
0.171221836503576,1,34,14.2653316645807,"Positive regulation of ubiquitin-protein transferase activity "," http://amigo.geneontology.org/amigo/term/GO:0051443"," PIN1"
0.171221836503576,1,34,14.2653316645807,"Global genome nucleotide-excision repair "," http://amigo.geneontology.org/amigo/term/GO:0070911"," PARP1"
0.171270620356831,2,207,4.68619590913763,"Positive regulation of Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030177"," TNKS2  PIN1"
0.171270620356831,6,1409,2.06538513809402,"Positive regulation of catalytic activity "," http://amigo.geneontology.org/amigo/term/GO:0043085"," VRK3  CCND1  PKD2  PIN1  CDK5R1  CACNA1C"
0.171270620356831,7,1764,1.92468760553867,"Transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0055085"," PKD2  KCND3  KCNE1  SCN5A  HTT  KCNQ1  CACNA1C"
0.172118993538423,2,208,4.66366612111293,"Regulation of phosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0010921"," VRK3  HTT"
0.17274143420424,1,35,13.8577507598784,"Base-excision repair, gap-filling "," http://amigo.geneontology.org/amigo/term/GO:0006287"," PARP1"
0.17274143420424,1,35,13.8577507598784,"Glutamate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006536"," GLS"
0.17274143420424,1,35,13.8577507598784,"Glutamine family amino acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009065"," GLS"
0.17274143420424,1,35,13.8577507598784,"Cerebral cortex radial glia-guided migration "," http://amigo.geneontology.org/amigo/term/GO:0021801"," CDK5R1"
0.17274143420424,1,35,13.8577507598784,"Telencephalon glial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0022030"," CDK5R1"
0.17274143420424,1,35,13.8577507598784,"Regulation of synaptic transmission, GABAergic "," http://amigo.geneontology.org/amigo/term/GO:0032228"," CA7"
0.17274143420424,1,35,13.8577507598784,"Regulation of adenylate cyclase activity "," http://amigo.geneontology.org/amigo/term/GO:0045761"," CACNA1C"
0.17274143420424,3,461,3.15632067198966,"Negative regulation of transport "," http://amigo.geneontology.org/amigo/term/GO:0051051"," PKD2  KCNE1  ATXN2"
0.17274143420424,1,35,13.8577507598784,"Regulation of cholesterol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0090181"," EPHX2"
0.17274143420424,1,35,13.8577507598784,"Positive regulation of vascular associated smooth muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:1904707"," HPGD"
0.173290685409012,3,463,3.14268645742383,"Cilium organization "," http://amigo.geneontology.org/amigo/term/GO:0044782"," PKD2  HTT  TUBB"
0.173592083059588,2,211,4.59735807199758,"Regulation of organelle assembly "," http://amigo.geneontology.org/amigo/term/GO:1902115"," HTT  ATXN2"
0.174549626677625,3,465,3.12916952642416,"Calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0006816"," PKD2  HTT  CACNA1C"
0.174549626677625,2,212,4.57567242071457,"Regulation of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:1905475"," CDK5R1  KCNE1"
0.175596027113081,1,36,13.4728132387707,"Release of sequestered calcium ion into cytosol by sarcoplasmic reticulum "," http://amigo.geneontology.org/amigo/term/GO:0014808"," CACNA1C"
0.175596027113081,2,213,4.55419039057037,"Cytoskeleton-dependent intracellular transport "," http://amigo.geneontology.org/amigo/term/GO:0030705"," HTT  TUBB"
0.175596027113081,1,36,13.4728132387707,"Eye photoreceptor cell development "," http://amigo.geneontology.org/amigo/term/GO:0042462"," THRB"
0.175596027113081,1,36,13.4728132387707,"Positive regulation of heart growth "," http://amigo.geneontology.org/amigo/term/GO:0060421"," PIN1"
0.17622470669538,2,214,4.53290912706303,"Ribose phosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046390"," PARP1  PDK1"
0.176951777244573,1,37,13.1086831512363,"Cell communication by electrical coupling "," http://amigo.geneontology.org/amigo/term/GO:0010644"," CACNA1C"
0.176951777244573,1,37,13.1086831512363,"Positive regulation of sodium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0010765"," SCN5A"
0.176951777244573,1,37,13.1086831512363,"Positive regulation of phosphatase activity "," http://amigo.geneontology.org/amigo/term/GO:0010922"," VRK3"
0.176951777244573,1,37,13.1086831512363,"Positive regulation of telomere maintenance via telomerase "," http://amigo.geneontology.org/amigo/term/GO:0032212"," TNKS2"
0.176951777244573,2,215,4.51182582879763,"Muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033002"," HPGD  PRKDC"
0.176951777244573,1,37,13.1086831512363,"Establishment of mitotic spindle localization "," http://amigo.geneontology.org/amigo/term/GO:0040001"," HTT"
0.176951777244573,1,37,13.1086831512363,"Cellular metabolic compound salvage "," http://amigo.geneontology.org/amigo/term/GO:0043094"," PDXK"
0.176951777244573,3,473,3.07624488327111,"Response to peptide hormone "," http://amigo.geneontology.org/amigo/term/GO:0043434"," GLP1R  PARP1  PRKDC"
0.176951777244573,2,215,4.51182582879763,"Cardiac muscle tissue development "," http://amigo.geneontology.org/amigo/term/GO:0048738"," PIN1  SCN5A"
0.176951777244573,5,1092,2.22079339100616,"Chromosome organization "," http://amigo.geneontology.org/amigo/term/GO:0051276"," RECQL  TNKS2  PARP1  CCNE2  PRKDC"
0.176951777244573,1,37,13.1086831512363,"Pyridine-containing compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0072525"," PDXK"
0.176951777244573,1,37,13.1086831512363,"Liver regeneration "," http://amigo.geneontology.org/amigo/term/GO:0097421"," CCND1"
0.176951777244573,1,37,13.1086831512363,"Negative regulation of calcium ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:1901020"," PKD2"
0.176951777244573,1,37,13.1086831512363,"Release of sequestered calcium ion into cytosol by endoplasmic reticulum "," http://amigo.geneontology.org/amigo/term/GO:1903514"," CACNA1C"
0.176965017274445,2,217,4.47024218060594,"Purine nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006164"," PARP1  PDK1"
0.177775449229975,2,218,4.44973648252977,"Response to mechanical stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009612"," PKD2  HTT"
0.177775449229975,2,218,4.44973648252977,"Calcium-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0019722"," HTT  CACNA1C"
0.177775449229975,3,475,3.06329227323628,"Myeloid cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030099"," THPO  PARP1  PRKDC"
0.178983495347968,1,38,12.7637178051512,"Maturation of 5.8S rRNA "," http://amigo.geneontology.org/amigo/term/GO:0000460"," PRKDC"
0.178983495347968,5,1102,2.20064100088813,"Embryo development "," http://amigo.geneontology.org/amigo/term/GO:0009790"," PKD2  CCNB2  CDK5R1  PRKDC  CACNA1C"
0.178983495347968,1,38,12.7637178051512,"DNA damage response, detection of DNA damage "," http://amigo.geneontology.org/amigo/term/GO:0042769"," PARP1"
0.178983495347968,1,38,12.7637178051512,"Positive regulation of erythrocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045648"," PRKDC"
0.178983495347968,1,38,12.7637178051512,"Lung epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0060428"," THRB"
0.178983495347968,1,38,12.7637178051512,"Regulation of stem cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0072091"," THPO"
0.180119177861211,5,1105,2.1946664099355,"Central nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007417"," ARSA  PKD2  CDK5R1  SCN5A  PRKDC"
0.181435032534119,2,222,4.36956105041211,"Cellular response to hypoxia "," http://amigo.geneontology.org/amigo/term/GO:0071456"," CA9  PDK1"
0.181625781584434,1,39,12.4364429896345,"Respiratory system process "," http://amigo.geneontology.org/amigo/term/GO:0003016"," GLS"
0.181625781584434,3,483,3.01255451301705,"Response to radiation "," http://amigo.geneontology.org/amigo/term/GO:0009314"," CCND1  PARP1  PRKDC"
0.181625781584434,1,39,12.4364429896345,"Forelimb morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0035136"," CACNA1C"
0.181625781584434,7,1817,1.86854647009918,"Regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0042127"," THPO  PMP22  CCND1  PKD2  HPGD  SCN5A  PRKDC"
0.181625781584434,1,39,12.4364429896345,"Establishment of spindle orientation "," http://amigo.geneontology.org/amigo/term/GO:0051294"," HTT"
0.181625781584434,1,39,12.4364429896345,"Positive regulation of G1/S transition of mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:1900087"," CCND1"
0.182601714282064,2,224,4.33054711246201,"Regulation of signal transduction by p53 class mediator "," http://amigo.geneontology.org/amigo/term/GO:1901796"," PIN1  CDK5R1"
0.182932926400594,5,1114,2.17693571183009,"Multi-organism reproductive process "," http://amigo.geneontology.org/amigo/term/GO:0044703"," ARSA  CCNA1  THRB  CCNB2  HPGD"
0.183505870683861,1,40,12.1255319148936,"Cardiac conduction system development "," http://amigo.geneontology.org/amigo/term/GO:0003161"," SCN5A"
0.183505870683861,1,40,12.1255319148936,"Acetyl-CoA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006084"," PDK1"
0.183505870683861,1,40,12.1255319148936,"T cell homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0043029"," CCNB2"
0.183505870683861,1,40,12.1255319148936,"Negative regulation of Notch signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0045746"," DLK1"
0.183505870683861,1,40,12.1255319148936,"Positive regulation of blood pressure "," http://amigo.geneontology.org/amigo/term/GO:0045777"," GLP1R"
0.183505870683861,2,225,4.31130023640662,"Protein stabilization "," http://amigo.geneontology.org/amigo/term/GO:0050821"," PIN1  CCNH"
0.183505870683861,1,40,12.1255319148936,"Cellular response to osmotic stress "," http://amigo.geneontology.org/amigo/term/GO:0071470"," PKD2"
0.183505870683861,1,40,12.1255319148936,"Metanephric nephron development "," http://amigo.geneontology.org/amigo/term/GO:0072210"," PKD2"
0.183505870683861,1,40,12.1255319148936,"Positive regulation of telomere maintenance via telomere lengthening "," http://amigo.geneontology.org/amigo/term/GO:1904358"," TNKS2"
0.183989518692174,2,227,4.27331521229731,"Regulation of chromosome organization "," http://amigo.geneontology.org/amigo/term/GO:0033044"," TNKS2  PARP1"
0.183989518692174,2,227,4.27331521229731,"Monocarboxylic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0072330"," EPHX2  HPGD"
0.185462592167084,7,1835,1.85021740390747,"Positive regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010647"," THPO  TNKS2  PKD2  PIN1  PARP1  CA7  HTT"
0.18602224413833,2,229,4.23599368205891,"Insulin secretion "," http://amigo.geneontology.org/amigo/term/GO:0030073"," GLP1R  CACNA1C"
0.18602224413833,1,41,11.8297872340426,"Early endosome to late endosome transport "," http://amigo.geneontology.org/amigo/term/GO:0045022"," PIK3C3"
0.18602224413833,2,229,4.23599368205891,"Purine-containing compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0072522"," PARP1  PDK1"
0.18602224413833,1,41,11.8297872340426,"Bone cell development "," http://amigo.geneontology.org/amigo/term/GO:0098751"," THPO"
0.18602224413833,1,41,11.8297872340426,"Regulation of amyloid-beta formation "," http://amigo.geneontology.org/amigo/term/GO:1902003"," PIN1"
0.18678043407368,5,1129,2.14801273957371,"Immune system development "," http://amigo.geneontology.org/amigo/term/GO:0002520"," THPO  PARP1  CCNB2  PRKDC  CACNA1C"
0.18678043407368,7,1842,1.84318617598817,"Positive regulation of signaling "," http://amigo.geneontology.org/amigo/term/GO:0023056"," THPO  TNKS2  PKD2  PIN1  PARP1  CA7  HTT"
0.188599370038669,2,232,4.18121790168745,"Cellular response to decreased oxygen levels "," http://amigo.geneontology.org/amigo/term/GO:0036294"," CA9  PDK1"
0.188599370038669,2,232,4.18121790168745,"Developmental cell growth "," http://amigo.geneontology.org/amigo/term/GO:0048588"," PIN1  CDK5R1"
0.188714082888056,1,42,11.548125633232,"7-methylguanosine mRNA capping "," http://amigo.geneontology.org/amigo/term/GO:0006370"," CCNH"
0.188714082888056,1,42,11.548125633232,"Response to glucagon "," http://amigo.geneontology.org/amigo/term/GO:0033762"," GLP1R"
0.188714082888056,1,42,11.548125633232,"Negative regulation of intracellular protein transport "," http://amigo.geneontology.org/amigo/term/GO:0090317"," KCNE1"
0.189047044419088,2,233,4.1632727604785,"Regulation of peptide hormone secretion "," http://amigo.geneontology.org/amigo/term/GO:0090276"," GLP1R  CACNA1C"
0.190412879221836,2,235,4.12784065187868,"DNA-dependent DNA replication "," http://amigo.geneontology.org/amigo/term/GO:0006261"," RECQL  CCNE2"
0.190412879221836,1,43,11.2795645719941,"7-methylguanosine RNA capping "," http://amigo.geneontology.org/amigo/term/GO:0009452"," CCNH"
0.190412879221836,1,43,11.2795645719941,"Cerebral cortex radially oriented cell migration "," http://amigo.geneontology.org/amigo/term/GO:0021799"," CDK5R1"
0.190412879221836,1,43,11.2795645719941,"Regulation of intracellular estrogen receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0033146"," PARP1"
0.190412879221836,1,43,11.2795645719941,"Response to testosterone "," http://amigo.geneontology.org/amigo/term/GO:0033574"," CA9"
0.190412879221836,1,43,11.2795645719941,"RNA capping "," http://amigo.geneontology.org/amigo/term/GO:0036260"," CCNH"
0.190412879221836,1,43,11.2795645719941,"Sarcoplasmic reticulum calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0070296"," CACNA1C"
0.190412879221836,1,43,11.2795645719941,"Pyridine-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072524"," PDXK"
0.190412879221836,1,43,11.2795645719941,"Acetylcholine receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0095500"," CDK5R1"
0.190412879221836,1,43,11.2795645719941,"Negative regulation of calcium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1903170"," PKD2"
0.191020856601702,3,504,2.887031408308,"Positive regulation of kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0033674"," CCND1  PKD2  CDK5R1"
0.191758427964359,2,237,4.09300655355059,"Regulation of peptide secretion "," http://amigo.geneontology.org/amigo/term/GO:0002791"," GLP1R  CACNA1C"
0.192991473697678,1,44,11.0232108317215,"Activation of adenylate cyclase activity "," http://amigo.geneontology.org/amigo/term/GO:0007190"," GLP1R"
0.192991473697678,1,44,11.0232108317215,"Response to pH "," http://amigo.geneontology.org/amigo/term/GO:0009268"," ARSA"
0.192991473697678,1,44,11.0232108317215,"Positive regulation of microtubule polymerization "," http://amigo.geneontology.org/amigo/term/GO:0031116"," CDK5R1"
0.192991473697678,1,44,11.0232108317215,"Vesicle-mediated transport between endosomal compartments "," http://amigo.geneontology.org/amigo/term/GO:0098927"," PIK3C3"
0.192991473697678,4,815,2.3804725231693,"Synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0099536"," PMP22  GLS  CA7  CDK5R1"
0.193102884318196,2,239,4.05875545268406,"Regulation of peptide transport "," http://amigo.geneontology.org/amigo/term/GO:0090087"," GLP1R  CACNA1C"
0.195048162010782,1,45,10.7782505910165,"Nucleotide-excision repair, DNA incision, 5 -to lesion "," http://amigo.geneontology.org/amigo/term/GO:0006296"," PARP1"
0.195048162010782,2,241,4.02507283481946,"Protein targeting to membrane "," http://amigo.geneontology.org/amigo/term/GO:0006612"," CDK5R1  KCNE1"
0.195048162010782,1,45,10.7782505910165,"Mating "," http://amigo.geneontology.org/amigo/term/GO:0007618"," THRB"
0.195048162010782,1,45,10.7782505910165,"Negative regulation of axon extension "," http://amigo.geneontology.org/amigo/term/GO:0030517"," CDK5R1"
0.195048162010782,2,241,4.02507283481946,"Cellular response to insulin stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032869"," PARP1  PRKDC"
0.195048162010782,1,45,10.7782505910165,"Cellular response to amyloid-beta "," http://amigo.geneontology.org/amigo/term/GO:1904646"," PARP1"
0.195048162010782,1,45,10.7782505910165,"Response to acetylcholine "," http://amigo.geneontology.org/amigo/term/GO:1905144"," CDK5R1"
0.195048162010782,1,45,10.7782505910165,"Cellular response to acetylcholine "," http://amigo.geneontology.org/amigo/term/GO:1905145"," CDK5R1"
0.198945002498397,1,46,10.5439407955597,"Positive regulation of DNA recombination "," http://amigo.geneontology.org/amigo/term/GO:0045911"," PARP1"
